Item_ID,Item_Name,Category,Cost_Price_NGN,Wholesale_Price_NGN,Retail_Price_NGN,Stock_Quantity
ITEM02779,Yam Tubers,Food,22583.4,24515.59,31207.69,446
ITEM02780,Rice 50kg,Food,87692.29,105060.69,136084.78,786
ITEM02781,Tomato Basket,Food,21608.28,25077.62,31640.69,530
ITEM02782,LED Bulb,Household,2352.0,2778.42,3125.04,75
ITEM02783,Ankara Fabric,Fashion,17760.65,20115.4,25937.32,668
ITEM02784,Table Fan,Household,26014.85,31078.7,39252.35,613
ITEM02785,LED Bulb,Household,2274.79,2511.24,2869.01,371
ITEM02786,Beans 50kg,Food,61858.01,68180.91,77251.66,792
ITEM02787,Vegetable Oil 5L,Food,26594.47,31563.39,40631.0,357
ITEM02788,Beans 50kg,Food,71151.33,84457.06,95532.74,123
ITEM02789,Rice 50kg,Food,77255.43,88062.1,110554.98,130
ITEM02790,Table Fan,Household,27878.45,30529.53,36056.96,902
ITEM02791,LED Bulb,Household,2374.08,2650.95,3299.81,382
ITEM02792,Garri 25kg,Food,30519.73,35723.29,39951.86,420
ITEM02793,Ankara Fabric,Fashion,17186.39,20306.04,25281.26,312
ITEM02794,Bluetooth Speaker,Electronics,17857.65,20031.26,24085.23,740
ITEM02795,Beans 50kg,Food,75510.44,82106.13,105102.06,609
ITEM02796,LED Bulb,Household,2562.62,2972.35,3381.58,900
ITEM02797,Table Fan,Household,30980.32,36207.93,40620.64,895
ITEM02798,Bluetooth Speaker,Electronics,15681.19,17733.57,20202.87,989
ITEM02799,Ankara Fabric,Fashion,14394.65,16553.44,18468.93,335
ITEM02800,Yam Tubers,Food,21944.19,26299.78,34085.3,588
ITEM02801,Plastic Chair,Fashion,11178.26,12401.16,13945.99,353
ITEM02802,Phone Charger,Electronics,4963.24,5701.56,6500.74,707
ITEM02803,Cooking Gas Cylinder,Household,37372.6,43102.39,54392.5,750
ITEM02804,Beans 50kg,Food,66544.36,76252.71,87641.12,259
ITEM02805,Garri 25kg,Food,26463.99,31341.18,35868.69,861
ITEM02806,Cooking Gas Cylinder,Household,36388.41,41941.31,51774.96,297
ITEM02807,Vegetable Oil 5L,Food,28165.41,32135.24,37911.64,983
ITEM02808,Tomato Basket,Food,17828.93,19518.43,24731.73,852
ITEM02809,Plastic Chair,Fashion,9956.98,11593.76,14233.13,27
ITEM02810,Palm Oil 25L,Food,55137.28,60422.34,69947.5,404
ITEM02811,Power Bank,Electronics,13197.93,14295.85,17435.0,394
ITEM02812,Vegetable Oil 5L,Food,22669.21,25811.7,32865.84,824
ITEM02813,Palm Oil 25L,Food,56291.19,64661.32,75841.05,727
ITEM02814,Cooking Gas Cylinder,Household,36451.17,43737.27,54553.24,60
ITEM02815,Palm Oil 25L,Food,56257.0,65566.36,77575.93,842
ITEM02816,Beans 50kg,Food,67817.24,80148.5,96868.66,226
ITEM02817,Sneakers,Fashion,18964.21,21269.62,26517.69,376
ITEM02818,Table Fan,Household,30385.33,34671.79,38558.68,178
ITEM02819,Garri 25kg,Food,30134.04,36067.8,42956.39,165
ITEM02820,Ankara Fabric,Fashion,14700.87,16613.25,18590.94,531
ITEM02821,Bluetooth Speaker,Electronics,14891.07,17524.93,21818.55,93
ITEM02822,Table Fan,Household,28086.88,32106.64,39220.23,89
ITEM02823,Garri 25kg,Food,34383.57,38058.33,44352.64,787
ITEM02824,Cooking Gas Cylinder,Household,30182.11,34698.87,38698.13,350
ITEM02825,School Bag,Electronics,9382.61,10378.74,13338.34,651
ITEM02826,Table Fan,Household,24135.76,26075.39,30325.69,986
ITEM02827,Yam Tubers,Food,25767.06,28557.83,32986.44,60
ITEM02828,Cooking Gas Cylinder,Household,39422.92,43490.47,48718.07,796
ITEM02829,School Bag,Electronics,10303.97,11586.92,14083.57,118
ITEM02830,Garri 25kg,Food,29547.4,35061.88,40430.93,762
ITEM02831,LED Bulb,Household,2699.38,3040.97,3857.68,312
ITEM02832,Plastic Chair,Fashion,11800.48,13941.35,17239.22,143
ITEM02833,Tomato Basket,Food,17556.51,20131.59,22160.51,236
ITEM02834,Bluetooth Speaker,Electronics,15270.21,16505.78,20023.74,370
ITEM02835,Yam Tubers,Food,23933.58,26390.32,30252.99,732
ITEM02836,Bluetooth Speaker,Electronics,18405.58,21934.91,24195.81,683
ITEM02837,Cooking Gas Cylinder,Household,37048.17,42698.04,52257.0,731
ITEM02838,LED Bulb,Household,2624.39,3127.08,3567.95,31
ITEM02839,Palm Oil 25L,Food,64830.89,72430.0,92705.12,975
ITEM02840,Cooking Gas Cylinder,Household,32659.87,38081.0,46256.08,439
ITEM02841,Phone Charger,Electronics,4569.14,5357.98,6117.93,120
ITEM02842,Sneakers,Fashion,18979.44,22719.98,29441.13,929
ITEM02843,Ankara Fabric,Fashion,17214.67,18629.39,22528.3,794
ITEM02844,Power Bank,Electronics,13833.84,16521.32,18720.22,91
ITEM02845,Phone Charger,Electronics,4509.3,5081.94,6115.85,442
ITEM02846,Phone Charger,Electronics,4179.96,4934.69,6374.98,907
ITEM02847,Table Fan,Household,28809.62,32997.54,39096.88,685
ITEM02848,Yam Tubers,Food,26865.53,30835.13,36541.76,202
ITEM02849,Vegetable Oil 5L,Food,25721.41,28888.37,34441.45,703
ITEM02850,Yam Tubers,Food,22778.36,26865.18,31056.7,197
ITEM02851,Palm Oil 25L,Food,66313.92,73719.97,83477.31,358
ITEM02852,Yam Tubers,Food,26898.69,30639.46,37251.01,203
ITEM02853,Beans 50kg,Food,73312.88,84106.07,107558.22,696
ITEM02854,Beans 50kg,Food,73169.82,85543.02,106684.64,931
ITEM02855,Ankara Fabric,Fashion,17380.26,19754.34,22109.8,54
ITEM02856,Beans 50kg,Food,78994.45,91762.63,108295.49,607
ITEM02857,Bluetooth Speaker,Electronics,17487.75,19905.18,21916.78,255
ITEM02858,Plastic Chair,Fashion,10725.01,12431.56,14440.35,753
ITEM02859,Ankara Fabric,Fashion,14866.36,17258.32,21294.61,147
ITEM02860,Phone Charger,Electronics,5259.47,6127.99,7096.5,372
ITEM02861,Palm Oil 25L,Food,61559.51,72566.11,92021.93,213
ITEM02862,LED Bulb,Household,2182.95,2499.23,2987.77,874
ITEM02863,Table Fan,Household,24101.71,26588.84,32806.21,91
ITEM02864,School Bag,Electronics,11760.59,13660.59,17441.47,586
ITEM02865,Beans 50kg,Food,78074.46,85042.93,105160.86,129
ITEM02866,Rice 50kg,Food,93115.08,103010.85,131798.8,603
ITEM02867,Tomato Basket,Food,18588.75,21842.88,27557.26,770
ITEM02868,Garri 25kg,Food,33641.77,38089.49,46218.28,754
ITEM02869,Table Fan,Household,29658.62,33803.87,39193.78,43
ITEM02870,Palm Oil 25L,Food,55737.84,66801.11,77464.47,775
ITEM02871,Vegetable Oil 5L,Food,21893.23,24262.53,30936.34,303
ITEM02872,Cooking Gas Cylinder,Household,40218.78,43530.65,48352.83,685
ITEM02873,Plastic Chair,Fashion,9449.72,10331.99,13310.58,964
ITEM02874,Palm Oil 25L,Food,60722.85,67362.3,78504.82,127
ITEM02875,Yam Tubers,Food,26126.59,30492.62,38047.9,369
ITEM02876,Power Bank,Electronics,14236.25,16700.52,19472.91,868
ITEM02877,Sneakers,Fashion,20387.14,23401.56,30203.46,150
ITEM02878,LED Bulb,Household,2666.18,2961.08,3278.79,268
ITEM02879,Table Fan,Household,24702.84,28225.68,33042.79,553
ITEM02880,Cooking Gas Cylinder,Household,38454.9,41600.32,52977.68,996
ITEM02881,Rice 50kg,Food,75090.27,87241.09,100746.99,301
ITEM02882,Vegetable Oil 5L,Food,25945.79,29934.06,34577.55,391
ITEM02883,Bluetooth Speaker,Electronics,18445.41,19969.29,25555.7,797
ITEM02884,Rice 50kg,Food,74348.07,87585.1,110892.93,128
ITEM02885,Yam Tubers,Food,23034.9,26987.94,30257.65,334
ITEM02886,Garri 25kg,Food,33595.66,37525.92,45632.86,322
ITEM02887,LED Bulb,Household,2189.5,2531.6,2897.87,407
ITEM02888,Beans 50kg,Food,63505.98,73170.27,83635.64,577
ITEM02889,Garri 25kg,Food,30586.44,33558.88,41045.22,229
ITEM02890,Palm Oil 25L,Food,66614.22,73488.22,82657.58,397
ITEM02891,Garri 25kg,Food,31575.46,36690.21,43806.49,917
ITEM02892,Bluetooth Speaker,Electronics,16427.16,19581.6,22541.64,830
ITEM02893,Yam Tubers,Food,28587.78,32851.76,41747.51,956
ITEM02894,LED Bulb,Household,2472.78,2839.1,3437.86,685
ITEM02895,Vegetable Oil 5L,Food,24012.95,27797.44,31773.08,586
ITEM02896,Bluetooth Speaker,Electronics,16549.39,18748.29,24097.05,221
ITEM02897,Sneakers,Fashion,20760.39,22556.18,28524.07,167
ITEM02898,School Bag,Electronics,9950.94,11220.48,12937.87,543
ITEM02899,Plastic Chair,Fashion,11619.86,13804.75,17838.64,410
ITEM02900,Palm Oil 25L,Food,50872.79,59856.6,69047.45,789
ITEM02901,Power Bank,Electronics,14236.36,16959.64,19648.23,19
ITEM02902,Plastic Chair,Fashion,10013.97,10998.75,12947.64,892
ITEM02903,Table Fan,Household,26062.08,29729.41,33682.26,178
ITEM02904,School Bag,Electronics,9386.6,10796.16,13359.2,400
ITEM02905,Sneakers,Fashion,22348.16,24698.98,29922.01,362
ITEM02906,Table Fan,Household,28857.74,31862.3,40748.46,925
ITEM02907,School Bag,Electronics,10042.17,11787.93,13534.61,723
ITEM02908,Cooking Gas Cylinder,Household,31465.87,36519.99,41415.36,45
ITEM02909,Garri 25kg,Food,28456.5,32943.03,38600.16,854
ITEM02910,Tomato Basket,Food,20813.24,23145.13,26135.98,679
ITEM02911,Beans 50kg,Food,65120.62,74290.41,95777.44,77
ITEM02912,Beans 50kg,Food,75768.75,82040.01,102015.88,784
ITEM02913,Power Bank,Electronics,12816.36,14041.52,17681.62,43
ITEM02914,Palm Oil 25L,Food,53490.57,61096.4,76346.59,430
ITEM02915,Yam Tubers,Food,26704.81,29833.57,34265.76,170
ITEM02916,Phone Charger,Electronics,4754.7,5686.06,6414.62,20
ITEM02917,School Bag,Electronics,9023.52,10255.94,12162.38,563
ITEM02918,Cooking Gas Cylinder,Household,39829.4,43415.14,54955.06,690
ITEM02919,Table Fan,Household,24146.8,26130.25,30470.56,484
ITEM02920,Yam Tubers,Food,23900.55,27892.68,30735.3,349
ITEM02921,Tomato Basket,Food,18343.33,20188.32,24872.25,518
ITEM02922,Plastic Chair,Fashion,10965.12,12089.45,13782.13,160
ITEM02923,Garri 25kg,Food,33654.63,38058.57,45996.33,59
ITEM02924,Bluetooth Speaker,Electronics,14481.06,16098.41,17756.16,165
ITEM02925,Phone Charger,Electronics,5422.76,6257.81,7520.44,63
ITEM02926,Palm Oil 25L,Food,61584.01,70100.04,82628.44,771
ITEM02927,School Bag,Electronics,11919.54,13032.52,16630.57,612
ITEM02928,Tomato Basket,Food,20809.12,24433.42,30404.04,195
ITEM02929,Palm Oil 25L,Food,66572.74,75300.63,83373.28,574
ITEM02930,Sneakers,Fashion,22666.6,26141.4,32883.38,489
ITEM02931,Garri 25kg,Food,29672.97,32060.85,40340.42,120
ITEM02932,Sneakers,Fashion,21623.23,24978.47,30790.5,970
ITEM02933,Garri 25kg,Food,32469.7,36169.36,46508.71,938
ITEM02934,Phone Charger,Electronics,4694.78,5348.88,6743.07,761
ITEM02935,Plastic Chair,Fashion,11764.52,13125.99,15013.24,810
ITEM02936,Palm Oil 25L,Food,51775.71,62107.62,73057.76,551
ITEM02937,Plastic Chair,Fashion,12088.96,13390.95,15667.21,805
ITEM02938,Ankara Fabric,Fashion,14124.48,16801.68,20178.5,532
ITEM02939,LED Bulb,Household,2832.96,3371.67,4351.95,174
ITEM02940,Garri 25kg,Food,27796.58,31424.59,38436.03,175
ITEM02941,Ankara Fabric,Fashion,13775.61,15380.2,17880.84,855
ITEM02942,LED Bulb,Household,2733.91,3077.63,3964.92,451
ITEM02943,Ankara Fabric,Fashion,16981.96,20356.63,25243.33,732
ITEM02944,Palm Oil 25L,Food,63226.04,72979.01,84160.57,153
ITEM02945,Plastic Chair,Fashion,12519.75,14339.79,18373.61,453
ITEM02946,Beans 50kg,Food,65181.33,70676.78,82610.03,92
ITEM02947,School Bag,Electronics,11528.94,13624.23,16393.25,228
ITEM02948,Power Bank,Electronics,12900.76,14062.56,16816.64,118
ITEM02949,Bluetooth Speaker,Electronics,17190.73,18662.89,23976.7,216
ITEM02950,Power Bank,Electronics,13279.68,14780.06,17043.37,610
ITEM02951,Rice 50kg,Food,69843.91,79419.14,92655.24,15
ITEM02952,Power Bank,Electronics,13801.57,16388.47,20191.11,201
ITEM02953,LED Bulb,Household,2685.63,3155.1,4030.09,694
ITEM02954,Phone Charger,Electronics,4331.36,4780.59,5368.49,157
ITEM02955,Vegetable Oil 5L,Food,27672.67,31122.06,35540.66,560
ITEM02956,Cooking Gas Cylinder,Household,35319.2,41451.63,53456.3,868
ITEM02957,Beans 50kg,Food,63243.17,72302.82,90773.25,782
ITEM02958,Power Bank,Electronics,14091.09,15513.43,18138.52,130
ITEM02959,Power Bank,Electronics,12252.29,13814.78,16184.39,156
ITEM02960,Power Bank,Electronics,11732.31,13552.14,16179.99,708
ITEM02961,LED Bulb,Household,2638.99,3158.3,3899.75,353
ITEM02962,Phone Charger,Electronics,4239.4,4915.24,5958.29,422
ITEM02963,Cooking Gas Cylinder,Household,30865.28,33394.49,41917.57,481
ITEM02964,Beans 50kg,Food,75038.81,87390.28,97076.04,583
ITEM02965,Ankara Fabric,Fashion,13431.69,14910.57,18844.1,454
ITEM02966,School Bag,Electronics,11475.77,13581.11,15096.9,33
ITEM02967,Vegetable Oil 5L,Food,26676.69,30039.74,38336.56,103
ITEM02968,Palm Oil 25L,Food,52652.66,58126.11,64441.56,10
ITEM02969,Ankara Fabric,Fashion,15585.47,17707.49,19930.96,272
ITEM02970,School Bag,Electronics,9229.37,10250.36,11644.78,819
ITEM02971,School Bag,Electronics,10917.6,12099.96,13849.74,972
ITEM02972,Rice 50kg,Food,71248.08,81849.18,96610.88,480
ITEM02973,School Bag,Electronics,11900.11,13947.9,17171.22,36
ITEM02974,Cooking Gas Cylinder,Household,31931.17,37685.0,48181.05,80
ITEM02975,Rice 50kg,Food,86499.21,97546.92,117534.34,816
ITEM02976,Phone Charger,Electronics,4264.74,4640.11,5598.28,350
ITEM02977,Power Bank,Electronics,12323.87,14025.51,16323.74,882
ITEM02978,LED Bulb,Household,2463.21,2788.49,3513.88,511
ITEM02979,Vegetable Oil 5L,Food,25037.26,27632.05,31005.85,880
ITEM02980,Power Bank,Electronics,15520.4,18431.05,21384.09,144
ITEM02981,Ankara Fabric,Fashion,13295.56,15913.42,17813.43,859
ITEM02982,Beans 50kg,Food,59506.6,64636.65,73869.1,550
ITEM02983,Plastic Chair,Fashion,10506.21,12349.94,15033.83,443
ITEM02984,Plastic Chair,Fashion,10558.32,12221.1,13751.09,533
ITEM02985,Ankara Fabric,Fashion,17284.84,19209.9,21517.46,333
ITEM02986,Sneakers,Fashion,24723.04,28585.25,36165.55,606
ITEM02987,Ankara Fabric,Fashion,17269.44,18917.59,21256.93,772
ITEM02988,Plastic Chair,Fashion,9822.49,10690.1,13059.14,812
ITEM02989,LED Bulb,Household,2434.08,2918.99,3416.4,978
ITEM02990,Phone Charger,Electronics,5154.07,5959.99,7624.45,418
ITEM02991,Phone Charger,Electronics,4530.16,5030.23,6245.08,771
ITEM02992,School Bag,Electronics,11014.2,12490.15,13887.62,889
ITEM02993,Palm Oil 25L,Food,54347.43,64891.4,83002.18,27
ITEM02994,Table Fan,Household,25569.7,28961.44,34255.01,479
ITEM02995,Plastic Chair,Fashion,12189.42,14481.68,16793.61,703
ITEM02996,School Bag,Electronics,9714.1,11504.0,14202.33,462
ITEM02997,Tomato Basket,Food,21646.65,24272.36,30184.98,109
ITEM02998,Tomato Basket,Food,17895.68,20822.0,24167.06,659
ITEM02999,Phone Charger,Electronics,4113.88,4769.06,5581.38,412
ITEM03000,Sneakers,Fashion,20382.35,23899.23,27036.38,621
ITEM03001,Plastic Chair,Fashion,9914.98,11143.56,13580.53,11
ITEM03002,Sneakers,Fashion,22045.06,23946.85,30924.53,21
ITEM03003,LED Bulb,Household,2209.54,2431.65,2877.43,606
ITEM03004,Cooking Gas Cylinder,Household,36323.51,41916.84,54460.09,982
ITEM03005,Sneakers,Fashion,24474.33,28708.69,32592.48,643
ITEM03006,Yam Tubers,Food,23968.89,28061.0,35334.97,943
ITEM03007,School Bag,Electronics,9455.75,10874.51,13980.51,848
ITEM03008,Phone Charger,Electronics,4656.04,5075.88,6281.96,288
ITEM03009,School Bag,Electronics,11400.8,12336.51,13839.9,111
ITEM03010,Plastic Chair,Fashion,11301.91,13266.83,15459.94,562
ITEM03011,Yam Tubers,Food,22008.57,25220.18,28174.3,624
ITEM03012,Power Bank,Electronics,13650.61,16024.8,19555.85,772
ITEM03013,Rice 50kg,Food,81214.9,89298.59,116055.11,525
ITEM03014,Ankara Fabric,Fashion,14696.07,16590.26,19492.74,921
ITEM03015,Power Bank,Electronics,11921.15,14189.75,16071.15,845
ITEM03016,Phone Charger,Electronics,5492.8,6045.33,6974.67,590
ITEM03017,Bluetooth Speaker,Electronics,15347.82,16688.96,20263.08,555
ITEM03018,Palm Oil 25L,Food,53561.55,62046.56,75311.64,28
ITEM03019,School Bag,Electronics,9383.59,10803.74,12380.7,783
ITEM03020,Ankara Fabric,Fashion,15826.4,18900.58,23628.38,683
ITEM03021,Tomato Basket,Food,18678.92,22205.05,24816.42,897
ITEM03022,Garri 25kg,Food,28670.88,33542.97,41076.99,102
ITEM03023,Yam Tubers,Food,24470.68,26484.58,31387.93,154
ITEM03024,Palm Oil 25L,Food,62071.34,70615.24,79472.86,674
ITEM03025,Yam Tubers,Food,23362.75,27744.02,34038.5,494
ITEM03026,School Bag,Electronics,11808.02,13367.13,16503.2,591
ITEM03027,Beans 50kg,Food,65933.27,78820.42,93638.98,440
ITEM03028,Ankara Fabric,Fashion,14096.53,16327.99,20566.72,644
ITEM03029,Palm Oil 25L,Food,67045.85,73290.16,88084.75,661
ITEM03030,LED Bulb,Household,2732.92,3118.57,3608.66,197
ITEM03031,Ankara Fabric,Fashion,14770.59,17185.2,22181.28,762
ITEM03032,Vegetable Oil 5L,Food,27009.52,29382.16,37867.98,498
ITEM03033,Bluetooth Speaker,Electronics,17095.95,19170.68,21454.38,579
ITEM03034,Beans 50kg,Food,66781.8,77870.9,100392.43,621
ITEM03035,Beans 50kg,Food,77131.84,84756.22,106377.23,747
ITEM03036,Cooking Gas Cylinder,Household,37647.73,42233.26,47357.37,307
ITEM03037,Plastic Chair,Fashion,10332.99,12015.09,14464.54,16
ITEM03038,Garri 25kg,Food,31992.11,37528.82,41544.04,189
ITEM03039,Vegetable Oil 5L,Food,23540.02,26887.91,32743.33,966
ITEM03040,Palm Oil 25L,Food,50168.62,59942.62,77124.42,230
ITEM03041,Yam Tubers,Food,28463.62,33901.3,39787.99,256
ITEM03042,Vegetable Oil 5L,Food,24864.77,28266.58,33968.66,859
ITEM03043,Tomato Basket,Food,19561.07,21502.17,24630.99,243
ITEM03044,Power Bank,Electronics,13904.56,16306.6,19701.46,469
ITEM03045,Palm Oil 25L,Food,59896.35,66435.64,83743.12,376
ITEM03046,LED Bulb,Household,2342.54,2766.86,3162.66,664
ITEM03047,Ankara Fabric,Fashion,17692.83,20354.84,24643.56,598
ITEM03048,Ankara Fabric,Fashion,16065.76,18110.79,21206.44,519
ITEM03049,Garri 25kg,Food,32589.57,37372.61,46699.86,506
ITEM03050,Ankara Fabric,Fashion,15289.79,17490.55,21695.42,835
ITEM03051,Table Fan,Household,25281.68,30109.67,37328.7,585
ITEM03052,Garri 25kg,Food,26948.45,29797.53,35028.8,513
ITEM03053,Ankara Fabric,Fashion,14803.57,17636.66,21514.19,888
ITEM03054,Yam Tubers,Food,22570.73,24461.28,30092.68,102
ITEM03055,Plastic Chair,Fashion,11534.89,13522.4,16715.89,835
ITEM03056,Power Bank,Electronics,15034.97,17897.02,21745.8,206
ITEM03057,Plastic Chair,Fashion,10349.09,11666.39,14855.52,338
ITEM03058,Garri 25kg,Food,29445.81,32059.66,36860.9,23
ITEM03059,Yam Tubers,Food,26277.73,30917.33,34354.15,575
ITEM03060,Vegetable Oil 5L,Food,21922.15,25893.21,33466.99,833
ITEM03061,Vegetable Oil 5L,Food,27656.37,30984.83,34459.68,387
ITEM03062,Tomato Basket,Food,18223.93,20815.94,26656.7,666
ITEM03063,Yam Tubers,Food,22009.0,25907.59,31670.91,399
ITEM03064,Garri 25kg,Food,27974.56,30857.2,39612.88,761
ITEM03065,Ankara Fabric,Fashion,17512.27,20235.03,24544.9,998
ITEM03066,Bluetooth Speaker,Electronics,15710.31,17778.97,22476.21,717
ITEM03067,Table Fan,Household,28314.38,31172.14,38786.19,346
ITEM03068,Sneakers,Fashion,19730.69,23277.73,28050.19,826
ITEM03069,Garri 25kg,Food,28155.15,31504.53,36944.25,47
ITEM03070,Beans 50kg,Food,77964.0,92943.31,102290.79,987
ITEM03071,Phone Charger,Electronics,4293.17,4929.72,5670.08,841
ITEM03072,Power Bank,Electronics,11550.94,13188.18,17017.42,656
ITEM03073,Vegetable Oil 5L,Food,24509.06,27714.77,32013.12,624
ITEM03074,Plastic Chair,Fashion,12197.0,13759.2,17204.09,259
ITEM03075,Bluetooth Speaker,Electronics,16112.55,18983.1,22811.98,437
ITEM03076,Ankara Fabric,Fashion,13770.95,15992.21,18578.2,110
ITEM03077,Beans 50kg,Food,80126.85,93976.2,122001.66,345
ITEM03078,Plastic Chair,Fashion,11583.24,13095.2,14527.75,593
ITEM03079,Palm Oil 25L,Food,65207.22,72469.51,88153.03,368
ITEM03080,Phone Charger,Electronics,5163.08,5629.94,6712.6,773
ITEM03081,Phone Charger,Electronics,5085.47,5966.27,6654.21,854
ITEM03082,Plastic Chair,Fashion,10619.06,11997.77,13711.28,565
ITEM03083,Vegetable Oil 5L,Food,23208.9,26483.83,32809.45,347
ITEM03084,Vegetable Oil 5L,Food,26094.65,29651.9,33259.52,310
ITEM03085,Tomato Basket,Food,20235.26,22900.99,28859.94,551
ITEM03086,Yam Tubers,Food,28379.41,32978.81,40399.44,722
ITEM03087,Palm Oil 25L,Food,60215.28,69431.11,77774.75,135
ITEM03088,Garri 25kg,Food,29089.98,34810.42,40288.29,453
ITEM03089,Palm Oil 25L,Food,58814.66,64500.18,72719.8,446
ITEM03090,Phone Charger,Electronics,4963.75,5702.46,7182.37,293
ITEM03091,Tomato Basket,Food,18582.36,20209.97,24385.18,245
ITEM03092,Yam Tubers,Food,27183.5,31993.62,35211.09,842
ITEM03093,Ankara Fabric,Fashion,15893.45,18340.37,22165.81,438
ITEM03094,Vegetable Oil 5L,Food,20894.35,23639.98,28286.68,580
ITEM03095,LED Bulb,Household,2552.38,3002.28,3688.65,47
ITEM03096,Ankara Fabric,Fashion,16121.26,18291.18,20247.77,290
ITEM03097,Garri 25kg,Food,34861.93,38603.81,42737.71,231
ITEM03098,Tomato Basket,Food,18508.21,21038.29,24612.14,335
ITEM03099,Palm Oil 25L,Food,60318.08,65656.22,81263.2,843
ITEM03100,Vegetable Oil 5L,Food,24316.23,28881.44,35619.82,575
ITEM03101,Yam Tubers,Food,25237.42,29470.12,34057.22,903
ITEM03102,Garri 25kg,Food,26975.93,31595.23,36120.09,428
ITEM03103,Rice 50kg,Food,91773.18,108745.64,134477.59,772
ITEM03104,Phone Charger,Electronics,5390.99,6334.36,7002.14,168
ITEM03105,Sneakers,Fashion,22317.19,25259.1,30597.78,817
ITEM03106,Tomato Basket,Food,19322.37,21143.24,25050.92,614
ITEM03107,Table Fan,Household,23416.2,26338.63,30231.94,48
ITEM03108,Yam Tubers,Food,25734.63,30678.0,36938.14,692
ITEM03109,LED Bulb,Household,2446.86,2921.29,3340.3,484
ITEM03110,Vegetable Oil 5L,Food,26036.47,30518.51,37014.81,10
ITEM03111,Bluetooth Speaker,Electronics,14690.34,16225.94,18331.98,848
ITEM03112,Ankara Fabric,Fashion,16480.63,18183.64,21477.39,541
ITEM03113,Beans 50kg,Food,65524.77,77684.37,93383.24,610
ITEM03114,LED Bulb,Household,2613.78,2867.39,3172.31,581
ITEM03115,Yam Tubers,Food,25953.44,29848.97,36479.72,99
ITEM03116,Power Bank,Electronics,12393.71,13947.76,17435.58,338
ITEM03117,School Bag,Electronics,10312.42,11511.15,14863.37,704
ITEM03118,School Bag,Electronics,11557.24,13421.26,15308.63,345
ITEM03119,Rice 50kg,Food,84597.55,101106.62,115437.38,889
ITEM03120,Table Fan,Household,23506.78,27580.88,32020.47,324
ITEM03121,School Bag,Electronics,10320.16,11747.85,15015.55,464
ITEM03122,Cooking Gas Cylinder,Household,33023.6,37411.95,44197.41,450
ITEM03123,Power Bank,Electronics,14073.66,16732.46,19415.65,28
ITEM03124,School Bag,Electronics,10860.88,12483.2,15581.98,813
ITEM03125,Phone Charger,Electronics,4094.97,4666.62,5168.74,144
ITEM03126,LED Bulb,Household,2580.77,2998.7,3627.72,474
ITEM03127,Table Fan,Household,28902.28,32036.98,38125.22,908
ITEM03128,LED Bulb,Household,2701.55,2938.33,3599.38,993
ITEM03129,Power Bank,Electronics,11713.85,13852.96,17263.83,237
ITEM03130,Plastic Chair,Fashion,10352.07,11934.61,13903.79,382
ITEM03131,Yam Tubers,Food,24409.55,26845.26,32946.75,570
ITEM03132,Phone Charger,Electronics,4338.87,4841.16,5832.95,702
ITEM03133,Ankara Fabric,Fashion,15131.41,18139.42,20439.38,257
ITEM03134,Beans 50kg,Food,60993.72,70516.72,90003.68,553
ITEM03135,Ankara Fabric,Fashion,13701.46,15843.46,19818.87,835
ITEM03136,Rice 50kg,Food,86149.89,93787.91,120454.7,764
ITEM03137,Bluetooth Speaker,Electronics,15789.12,18888.19,23498.44,823
ITEM03138,Power Bank,Electronics,14356.19,17042.72,19581.43,889
ITEM03139,Phone Charger,Electronics,4149.28,4753.97,5638.7,862
ITEM03140,Power Bank,Electronics,13753.95,15364.9,18090.23,516
ITEM03141,Power Bank,Electronics,13060.37,15199.22,16828.03,974
ITEM03142,Yam Tubers,Food,27227.29,32128.33,37979.21,499
ITEM03143,Phone Charger,Electronics,5208.89,6116.98,7151.45,712
ITEM03144,Bluetooth Speaker,Electronics,16365.35,19593.35,21568.06,943
ITEM03145,Ankara Fabric,Fashion,16070.62,18584.43,23591.53,52
ITEM03146,Bluetooth Speaker,Electronics,15610.5,17461.08,19709.63,934
ITEM03147,School Bag,Electronics,10753.28,12256.07,14709.61,823
ITEM03148,Table Fan,Household,23608.24,27809.52,34954.78,997
ITEM03149,Cooking Gas Cylinder,Household,34313.34,38150.99,46578.4,775
ITEM03150,Beans 50kg,Food,63337.28,70163.08,79555.82,164
ITEM03151,Ankara Fabric,Fashion,17282.72,20168.59,24679.14,308
ITEM03152,Palm Oil 25L,Food,58024.74,65761.26,82301.49,13
ITEM03153,Palm Oil 25L,Food,60606.7,71393.99,90738.39,611
ITEM03154,Plastic Chair,Fashion,10539.26,11564.12,13457.52,442
ITEM03155,Beans 50kg,Food,65563.56,73449.78,81293.06,479
ITEM03156,Table Fan,Household,24593.65,27352.37,33413.37,736
ITEM03157,Plastic Chair,Fashion,12359.18,14382.92,16470.65,822
ITEM03158,Cooking Gas Cylinder,Household,38144.39,44671.64,56115.58,82
ITEM03159,Sneakers,Fashion,19579.52,22217.28,27460.04,917
ITEM03160,Table Fan,Household,28998.47,32981.8,41380.2,379
ITEM03161,Garri 25kg,Food,30242.34,33140.88,42867.93,754
ITEM03162,LED Bulb,Household,2136.55,2487.41,3026.95,585
ITEM03163,Garri 25kg,Food,31263.82,37487.76,48016.67,449
ITEM03164,Tomato Basket,Food,16891.26,19819.38,24345.7,220
